1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Track
37364.450080925235,38761.36705414856,19596.35550932354,52569.73833677034,30124.09420300653,12990.342139046448,17469.810541845625,28958.83070931801,43454.249913007014,25017.838182191634,15170.106610072447,18351.11747397393,29139.991598128272,21463.083799252963,30865.613325311344,24297.821438052826,4
74518.34672908149,77842.90049587494,38669.76960537072,106546.653097469,59786.35666207751,25221.08259452374,35010.45376187012,57769.08937324159,73441.39497773588,37390.199290537756,16135.634915308347,24583.543787425016,45187.06890190469,33454.25825765828,44930.873206957964,36015.94698619211,4
75557.52403229762,77454.04719758597,40056.91886626707,106647.88414810707,59986.136554019045,26968.67608650638,35194.766246648585,57518.5263178976,73342.26499107659,37134.22711303557,16117.731167999646,24824.875572308967,44865.06967128154,33325.243988662245,44693.609439564876,35945.02490103542,4
74657.32987610459,77790.73152431626,39013.3606211377,105715.32466594275,60158.312041558274,25589.461694891655,35067.741282909075,58067.820437886774,72820.17294408953,37279.4016932728,16417.423357656404,24855.564517446106,45666.78204140449,33103.35822145441,45069.11874641404,35428.00670003971,4
75303.16118039623,77798.24171045324,39612.968517895766,107614.64179928802,59837.005715013234,26205.05108893527,35274.852547031944,57653.86613057448,73888.65338428658,37461.344893138994,16147.570746847481,24873.132988587975,44857.22420897773,33255.5512494506,45033.378307030005,36532.62991102099,4
75390.55650121647,77605.48026627068,40010.20372035548,106027.9808673836,60399.800288653416,26717.44247882873,35234.194723867746,57966.097648870666,72822.00578713487,37191.44757884116,16511.144222157505,25069.738932816857,45587.321589865875,32874.45400648761,45162.43727951495,35462.87542138999,4
74814.59675009213,78047.46366112992,39076.750168412946,107103.36799661732,60050.107246650135,25382.17161681314,35225.67870923027,58026.73793157792,73624.00872993574,37602.563214607624,16436.288229976682,24968.17260601194,45499.85921381226,32975.550946658965,45502.250850468976,36282.93857371075,4
75873.86827157358,77649.1332231919,40495.92947911376,107329.85822318295,60306.8840869527,27128.446355872915,35402.7045253163,57782.85804782606,73550.38208369995,37344.82524929348,16435.86354683203,25140.996294140376,45230.14071347007,32832.74565133401,45446.259730608435,36211.658860642776,4
74949.42247264653,77957.83316586414,39458.49561196513,106266.89866386636,60500.249028235565,25754.216403271726,35244.58828503946,58269.61198682928,73036.00138854998,37481.975553271244,16775.677117786065,25140.392797040084,46105.32326761762,32605.24959626789,45953.91255067737,35678.390941428064,4
75530.52312499561,77915.36485139905,40010.42723780003,107752.21678641043,60142.3975995061,26330.846706729735,35424.743345349234,57785.383794949514,74115.70240446358,37662.10826183656,16521.873059496054,25118.555142707246,45317.06664765676,32778.542671029885,45939.674489459336,36759.23189630889,4
75616.17500974835,77680.47036891824,40433.45635336117,106018.1684515677,60697.99491143166,26903.073716530052,35395.50726360169,58128.52777582739,73042.97513282004,37377.34703747595,16904.043186192892,25271.82105443729,46017.704429352816,32425.966253991875,46073.896714913455,35685.83407233168,4
74970.41076069007,78107.29928103677,39478.70158895273,107048.3156500239,60310.63918002119,25562.125511422815,35374.80954823608,58160.91545354312,73830.53884870278,37814.7259729774,16876.170560857125,25156.240183858896,45917.3898002374,32586.11650301415,46407.09416950872,36495.88364313646,4
75983.54828161577,77695.64720340338,40878.90426861099,107153.30179373048,60515.3811592318,27329.634407715133,35564.1958790059,57915.67211337949,73755.6605047775,37572.7683392487,16877.71283122454,25322.91714226212,45553.838676671825,32506.76781019781,46257.44924038044,36439.601950598,4
75043.50096505892,78019.12164916059,39838.207046771895,106194.7695845091,60688.29425433806,25985.176978728414,35420.04947901362,58433.33851496441,73228.94164668818,37737.8583237956,17232.435015730265,25339.81506107033,46386.28469542083,32352.02668333372,46713.290716801974,35942.230932978506,4
75634.70460590179,78047.6201233411,40377.71110268964,108074.12661005577,60320.004560947964,26563.751883954035,35643.991606711345,58079.1080688367,74315.61640687185,37943.18144836205,16968.997355580017,25317.44096487057,45545.7026416901,32594.476055440435,46676.20917275062,37078.05717921939,4
75698.04944968813,77810.33400420357,40779.50606101824,106319.78289124763,60839.012067200194,27130.055681473696,35593.163739819975,58310.15805127121,73266.47022562864,37672.23360207482,17334.560136146563,25490.555225676922,46213.41630380348,32291.028772715184,46822.32252625496,36043.55139059441,4
75048.6642180281,78222.12019230369,39795.93989800691,107081.44093530667,60460.77584752749,25751.109510792438,35571.25903025377,58366.30563334294,74030.5199063444,38078.18598487211,17263.50394052314,25352.39909319867,46122.84703527058,32434.683434329443,47121.65708800043,36835.160772223564,4
76099.33031789426,77834.60799868203,41206.044400458864,107500.96082698833,60691.6246642619,27490.67872651562,35753.49280279789,58146.02919173589,74026.720109787,37840.184609911994,17262.878091678394,25517.80200216794,45831.62615676238,32376.591250490103,47040.050868994105,36838.02179551384,4
75187.02151620646,78132.60145576017,40176.29953340287,106415.6718749609,60894.86907659401,26136.967675324402,35588.42516999545,58643.08728493301,73477.87302468694,37961.59928579322,17598.645996886014,25506.313205517916,46699.656152684234,32202.717030372267,47463.63877816663,36266.822965958476,4
75760.45552020735,78130.12041212565,40681.38190285944,108136.93501197518,60535.27421179703,26648.040312294997,35760.041863923296,58221.8910124172,74577.89177631043,38161.69210215713,17332.66023786786,25470.773931833977,45908.44910245528,32439.80198380971,47434.35799293018,37354.36944417589,4
75906.99355685635,77891.42613308741,41141.40315549412,106625.64416237404,61106.361282630125,27244.697778784965,35705.70477315244,58546.10306574143,73561.3120867386,37867.69960733648,17694.26675966582,25636.623875692356,46637.026564720465,32136.555866784558,47596.22932627551,36291.29812613704,4
75277.3672672948,78324.31236795335,40153.634864525186,107632.88082276355,60756.198853993286,25836.49317461171,35660.129566208074,58657.7947327846,74331.39673845729,38274.36724595633,17648.557442254718,25502.558112449424,46634.12083794127,32277.01422894171,47949.65510960283,37053.58201904083,4
76312.09657336432,77896.3882203565,41549.94834064822,107809.03492081583,60977.45877235637,27547.58626789883,35796.98929750792,58393.97709297861,74341.0973955509,38021.680774889086,17630.85486064611,25633.22641053515,46350.097221147684,32201.442980938315,47841.22679725013,37056.375987097745,4
75412.9976526496,78149.5440780573,40550.11010767342,106676.60613973215,61213.13556589313,26199.172580143524,35598.9528416339,58973.62488193809,73796.38538317506,38133.394793676714,17974.334117690818,25593.90969203826,47299.71108433141,31991.984783647633,48290.519212546256,36458.26565721818,4
75954.06633067923,78128.60049350269,41022.536578480795,108373.34941307896,60870.63978560446,26640.597181391382,35719.20522680345,58581.26235976963,74938.04543471879,38333.264092596066,17720.418300678528,25532.777670952997,46602.336657325824,32195.922100057855,48323.1080559621,37551.735347716254,4
76121.59265537174,77876.78574046919,41517.560662932476,106893.35100571526,61483.54697031343,27253.079682955708,35650.51831609229,58968.28281501327,73955.66391416358,38045.35127226726,18083.209464932617,25674.778303477564,47362.76535543983,31875.711008991126,48484.91233407406,36485.64654417593,4
75458.28228691606,78282.42519884411,40493.69430466823,107785.7444030934,61149.81307385124,25815.48253482372,35573.114225043566,59087.238799004415,74723.31222573665,38460.154945868846,18048.72072323808,25529.849592429353,47377.1822306135,32015.230597881153,48822.177806160194,37220.95188152217,4
76518.3584711979,77874.23764160128,41886.5879638896,108163.62299485481,61383.254692942464,27530.420128157155,35713.23731103388,58858.82632241563,74772.12843562705,38237.352757138346,18034.437958531136,25683.51783555959,47078.69703515733,31969.409521747773,48706.01579022596,37256.55821043947,4
75643.13121356144,78156.47311883845,40900.04901886571,107109.22415366462,61645.552414125494,26227.693406068494,35524.67799480892,59458.25540521806,74205.80228636293,38369.45156686921,18363.142712490884,25685.17186464928,47978.10888029443,31800.94442378812,49101.19463219579,36646.82497344315,4
76169.67125769511,78156.40606360509,41333.337585131834,108801.05004323125,61295.85937212222,26662.256021768575,35651.904124248525,59072.01726103035,75330.20679118714,38600.47919755927,18093.178342959684,25658.997971892117,47216.361429257566,32055.463737900704,49078.75348076266,37765.57448692018,4
76360.57750708789,77915.3424996546,41834.01666093071,107364.21285441075,61885.699556553314,27331.467250760466,35595.33185903214,59441.1786724542,74332.80489835798,38334.78401121903,18440.300934350602,25837.655465323387,47899.98953342313,31787.399266648208,49191.093348395036,36733.34857622964,4
75704.08442069107,78382.13633085923,40812.34077362309,108514.63478978096,61543.24847975356,25930.75048097974,35539.85482929407,59587.04615676954,75066.23268916998,38785.015199782276,18410.32724503604,25750.260144503136,47867.80302140749,31983.021734121055,49513.450206929476,37475.538250868114,4
76739.48427909426,77967.42206423546,42180.42399649906,108520.60270555053,61741.910784472326,27666.98928677908,35686.19170024296,59283.10713566627,75071.12772120569,38553.71934815876,18361.82395956802,25895.121800317982,47444.37157444615,31968.448396736196,49290.290390287686,37477.28168693563,4
75867.07334125917,78246.70711120452,41199.0259526999,107446.64608796193,61990.52923804871,26422.66767295214,35515.55848307115,59820.26425841621,74483.96974610923,38681.683085165394,18709.728862014876,25941.769890996206,48312.13334943454,31842.585723708362,49683.815203167826,36856.082005033735,4
76394.9321383157,78297.95966124054,41629.6770131203,109218.64768488976,61651.945013039716,26889.595614623504,35686.66108687653,59449.649983602765,75584.25671866616,38901.9818785169,18438.870422705462,25913.98667263826,47483.9565138765,32127.704575980257,49615.39651339013,37927.49052375442,4
