1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Track
31756.598562788793,43442.53759891243,49523.016753556345,19600.110602392033,43897.060322411104,22688.317023315078,19243.488519607607,51384.73825272778,18363.723857846722,34696.232938317415,41785.84865162953,34831.70686146103,22014.814259387764,35756.465584810445,31302.612281157053,9867.401107239855,4
63192.807220555216,88419.27658549268,99955.90596865487,38786.37865619405,88574.04006410124,53118.40660791476,44162.04025292877,103125.07040799504,27823.675015410783,59717.960324044274,72707.09546889013,60354.80622706488,35355.7435102157,61991.31154910464,54207.94239138871,12167.775591346694,4
59646.032410387095,85397.96893572438,96072.3797765231,38722.05033565168,84218.42267732891,52952.1990361451,43559.34781543587,99287.36529199664,32738.48834496598,59346.094351541324,72189.67493649422,58118.156566400125,31106.118095650447,63956.633383826425,55427.341810147984,13090.343843739493,4
64299.19621934846,88159.57166666648,100297.70884486542,39233.279434833465,89038.44225864914,47619.51984399794,40315.93088101517,103778.27778795693,29042.8062132366,60296.06584263633,70773.91544269508,61981.38737456648,37890.20781400297,63632.82366190239,56799.33658830364,15958.452637011129,4
60814.22398259926,86892.09364558384,97674.97750222415,38628.30711940612,86008.23861458762,56643.634336427975,46368.93974172351,100763.09451616938,30460.689122759002,59412.322570362405,73859.88668917259,58309.95688557111,31541.418318917553,62458.53006345392,53656.23428299836,10713.83931801788,4
61899.53528637115,86254.95716988531,97752.04631710605,39270.94212424065,86183.76686379516,47792.902325737756,40105.28804126836,101243.7911324252,32119.479134020705,60113.854421836666,70643.31419984272,60628.77155885358,35247.31519786301,64870.059772737004,57565.97907137622,16488.434849790912,4
63602.29117897644,88806.4087994586,100368.0944881552,39035.55590338181,88976.03618812993,53424.24552729673,44476.752814859494,103526.01600003435,28155.218440916353,60042.328839579684,73081.30837456089,60723.78882453309,35714.377250001104,62294.13298298514,54537.63062210449,12470.552321738282,4
59884.681985936404,85652.0188632034,96326.63086970222,38953.212076808464,84467.10818613866,53403.5031084422,43925.62585182498,99538.57654792984,33098.0608580185,59675.7825822571,72528.99676907025,58464.072163590456,31423.490515171354,64268.86490212261,55746.39061050303,13371.17116107597,4
64541.131501332704,88358.27867487415,100533.09506572426,39453.80174562952,89283.88676451288,47940.58030135397,40553.01583445261,104019.43075888524,29377.702400410464,60620.344951193925,70972.1530642692,62322.1620705321,38213.928128949185,63982.360241694485,57162.73124965802,16310.313798226573,4
61185.68762370201,87235.97523402874,98058.06405044366,38881.351218384654,86388.66530521696,57065.747030466446,46704.01474285302,101118.35314254202,30721.26575961897,59737.92043184286,74162.32814339736,58664.2990904211,31900.63320405879,62782.87622724489,53997.411310364165,11046.030944112652,4
