1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Track
79536.31335929791,78310.61074860225,70705.3849941951,84224.90468322096,44822.10961843844,50342.09642912107,57671.07697380507,48369.35381524012,60611.963047023186,44436.81024751786,55993.37738673418,51725.46824520448,46362.278921875826,45878.296599185065,43685.07637799697,37893.98525881592,9
109588.56905562509,163811.84474371013,141424.04692459668,183488.80064353952,90941.73800250745,101046.6040428405,116058.75087484729,100962.58383543299,103434.57501346768,71525.6269604715,95350.19491317212,87664.77109965934,76269.06946528786,75078.63790734267,73956.02154207487,62637.70164700766,9
175789.78696939792,158299.27871218667,139971.27294197952,170653.78077671299,88930.08100152982,99750.56049234397,114234.0662162383,93076.8213363673,103136.82742557854,71076.15573121974,94734.7619813397,87302.22580459426,75466.91006027581,74812.94272100243,73193.38002125979,61985.41068856844,9
134290.1971090075,159688.10435391718,141895.35580818128,174894.39843826275,90540.70300349033,101193.29854170067,116046.16684271894,99351.51479858338,99992.6522365394,69922.67160685916,94929.3115650787,86402.41162805696,74714.885618077,73457.01884711014,70438.125185743,59978.715774859884,9
137623.91509102765,163227.34662620386,140546.85271344814,181175.0598162484,90219.86606357885,100408.01470375237,115194.1406958271,97223.6510781826,105640.28985980629,72487.7578005502,95518.45884543167,88445.58458871658,76969.34961907263,76163.56923145882,75838.48546010083,64031.04234111814,9
174015.61725325792,156386.88580833506,141102.96411549617,167038.8778494451,89394.90787922239,100483.1165651222,114998.80880103217,94467.07748974294,99964.89136992591,69761.80610201432,94656.50852400166,86287.88128946797,74327.8428110889,73413.8799803114,70088.47684722864,59676.09550667948,9
110073.06546843833,164108.988834499,141877.8767440172,183742.78351578518,91327.59616703942,101414.84903274168,116429.4322048941,101194.77375683472,103761.87160752674,71852.09653998572,95723.37963859792,87963.4127573267,76579.06580913851,75407.07444036895,74160.31648639638,62819.89071606287,9
175585.8943564766,158845.91297458566,140417.50316828527,171401.98307060995,89332.1888842808,100117.9337642114,114607.07212770845,93353.781801913,103605.14117540613,71471.20046272285,95131.5501489103,87659.60784669017,75852.61176259659,75214.73767933102,73554.71832212429,62285.48285788094,9
135386.23725011793,160047.36394254732,142339.03793561913,175189.86614821746,90915.34059230574,101553.74277278695,116396.46338182253,99505.22774520252,100344.96043264394,70257.85836671095,95293.93557237812,86710.84334979574,75032.50390678691,73802.73327860037,70669.68925829999,60177.95922493449,9
137199.16489114345,163741.1908794869,141010.36083821784,181795.83481500566,90634.2450540358,100788.21787693714,115577.13783706879,97525.37727658478,106054.08770490739,72867.42453186805,95917.97392582583,88789.22030797247,77346.69176896712,76551.97549485869,76141.19513525905,64289.83083842169,9
174690.12584568572,156770.10646702128,141511.59870762812,167354.75270208748,89753.42986028551,100821.81254885347,115330.79926142684,94584.96059000024,100398.33639840322,70139.41647284228,95036.7787524198,86622.68806966401,74684.33078340659,73800.49810415485,70386.58206302907,59928.111425413066,9
110466.09854294045,164370.28072718153,142306.1808712698,183848.99900543678,91694.41064529546,101771.64992948175,116776.73361024066,101363.95411061695,104082.48502999367,72177.85086367738,96092.36223606614,88253.94073175678,76884.25652793128,75734.79571757266,74336.31412223747,62980.487999974255,9
175262.19639327485,159113.88803886034,140807.60816426374,171550.35395030427,89690.84497581064,100454.8639601307,114933.80992815613,93501.19155659576,104050.63379414486,71856.11985398768,95518.30238322049,87991.77712104049,76204.9423104456,75595.05261123808,73839.05486334025,62530.122700944274,9
136482.65737088412,160184.29072908053,142730.439332776,175128.89058934338,91247.15223874478,101885.77793667054,116711.66768213126,99577.51328677098,100702.81186137341,70600.33179525516,95667.96966409322,87010.28967026349,75347.32822743991,74135.26018086198,70872.62074620971,60359.96948003406,9
