1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Track
27951.191717528312,38097.27437463694,40767.92785739039,18081.82365677639,38565.6551796979,30865.05453169996,24081.52360695882,45848.792296504056,24820.025243762168,35299.90885256635,38298.931813112715,34633.84921954265,26060.412950564976,36059.93521928015,32556.09811021067,13699.09360397978,7
64007.930637351354,76123.55960888382,85872.31765655491,34976.68027599815,83407.188464068,50058.54219896105,41471.51606935455,97830.74680933318,45174.70838722091,58665.23786368822,62742.53132850306,57396.1505170048,38063.79146144289,63694.067441709936,58536.558870859015,38091.57467980083,7
62178.79798159576,79835.22323789874,89284.93729650228,35987.6943812006,84707.41179077767,53031.748894661534,41791.45893948781,98553.78103897347,38419.34066049346,57777.51598090124,68609.26075092086,58009.460033113966,39886.509166539814,59810.67536004489,54745.90417693904,33721.763935299394,7
58640.82975874302,75782.74020942929,82525.50155228395,35768.2449541384,78952.99988424777,58165.6763751121,46439.70536466901,93591.60436291747,44942.04907918562,59038.31083039175,63949.078494200534,56888.36358646913,36898.2597468209,63162.8558829851,57336.73958024259,35743.79214570429,7
66549.2122231975,78700.98396551418,90140.60677774034,35241.41433732681,87208.95197498226,47099.08182610057,38822.09674383363,101181.60857935055,41564.476974544166,58233.938602678616,65576.26313880243,58444.60379416988,40322.41288690721,62017.10546220606,57349.32361237093,37281.36864678486,7
57366.22153117914,78166.86668001016,84526.69793685651,36518.79418120315,79554.23945835108,60248.45662694653,46811.41487496077,93873.72808143236,40679.99609470321,58493.37530057136,67976.12523747984,57227.81952951188,37929.9045121556,60726.9851239902,54933.077685007775,32903.10894287931,7
64229.972866770375,76403.91753958674,86106.0722000685,35178.0024383071,83634.8409813453,50419.03113353624,41816.291727577656,98090.58583862614,45520.37811522223,59019.93769644949,63084.222445991334,57731.270221623214,38386.036561255045,64056.813902475114,58892.97978794334,38394.12789274787,7
62459.312374509864,80096.31396488118,89544.91043626195,36181.48400562811,84975.69977947471,53330.45760756226,42089.02771342131,98851.19335069577,38728.28647235471,58112.07689190828,68853.36415211727,58326.72069391259,40207.65903087366,60150.31011704328,55081.56032342438,34004.53585440348,7
58972.663756926515,76069.91542219109,82832.21218969968,35950.07639528232,79277.4131032721,58447.53187269353,46722.097304117364,93913.55889005172,45206.64903004754,59354.565662689885,64238.44417791894,57183.183095834625,37192.25224164155,63470.90762506815,57631.581441352544,35973.545726960394,7
66918.28422764353,79045.8043272262,90487.34938947552,35446.223371770786,87576.7722817388,47390.81679473124,39123.51001781345,101539.23649063546,41840.85629473404,58553.56854838951,65925.12916626086,58742.35138205903,40621.680393419316,62326.207736278506,57652.905005562905,37513.53621644214,7
