1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Track
35932.440868907084,43702.10840727192,51625.42183702253,20136.999504208507,47814.918794026235,26117.65576811502,21758.909137118953,55885.8431441597,26810.73866018518,37935.58185524724,38584.587107251544,34545.67158766647,25231.386748717636,40022.96656643946,37898.16503502906,16699.50237268238,5
65170.55662519415,87043.97374915764,98655.70499368967,40655.05154789109,89721.44451396997,63615.83633611636,50378.708586538865,106213.27682891808,36359.40389149236,64087.88282726799,69889.76983902096,59330.515185655975,40829.14928545347,64526.84873662576,59695.76504180015,18324.83182249449,5
66692.15162898917,84561.56665820678,97614.71719917265,39963.890905844084,90009.22322383204,59315.09248198182,48768.15363981172,106436.43664555988,41610.76743731111,64507.782698605384,67863.33833495836,58698.36314897098,38979.52008003236,67991.9949760431,62988.62403495599,22379.99706029857,5
69906.89127527372,88009.94908928264,102468.97965299842,40628.5423789671,94138.64095671666,56232.65281112824,45832.855502707425,110397.18811478475,36101.688277922665,64245.14970125553,68326.04179692768,60591.46649735767,43069.64344616455,65282.76238235979,61359.60654730875,20967.92560433455,5
63807.83782098744,85087.50320524017,96032.59367139265,40365.41764323922,87727.7583155344,65696.22495129406,52365.89042733794,104298.62639887648,40106.3162215133,64569.00412666847,69921.33050219185,58519.25862065061,38744.111507429065,66563.20441522652,61108.08236695318,19676.66532715146,5
70621.78946993226,86485.80598661971,101619.07692182982,40279.78811023094,94072.63625534014,53841.262023599396,45024.99640285926,110313.6819974997,39433.55106515301,64574.45795231557,67237.44478672085,60245.148568767145,41954.33610133363,67495.71919390192,63463.71036335354,23515.242161183618,5
65604.06870890483,87443.645291763,99103.70100780738,40873.71866389736,90146.10530687634,63854.418856432305,50632.132665173136,106639.65870614753,36605.56365317865,64393.83350537223,70263.84863422497,59636.91289864933,41153.741318433444,64849.96555447168,60049.86137746112,18680.626890734064,5
66997.4094030153,84911.25970021007,97924.78059825666,40189.88939403169,90304.66858204229,59786.26725509969,49179.38103430045,106732.03846598131,41955.94542693441,64838.052074677005,68271.48118871226,59002.503335774345,39284.15200521374,68341.79977676866,63352.73395213294,22736.39562563844,5
70456.49831968527,88431.25712052074,102979.76171729108,40848.12591649603,94666.67856772883,56455.74557253666,46118.17552067942,110918.56490594923,36451.6048373705,64558.94584166358,68689.77173444888,60896.992492317266,43374.87886844622,65641.99961924549,61749.57743282049,21366.524263206036,5
64343.720894303435,85606.01897311438,96573.34942499989,40615.4889602052,88264.62486560641,66061.9441940718,52740.01392603087,104826.41814069965,40396.59832675437,64878.57578737447,70428.20101120484,58827.82445285612,39051.73856636746,66850.20081403265,61413.72012063505,19964.689906202544,5
71026.08782363986,86927.81173322341,102013.2275835547,40502.70205768372,94469.26796069957,54192.1397080588,45415.280212793376,110710.87249647052,39859.97764587136,64895.451354438235,67758.50865346297,60541.37623803333,42205.122674122176,67835.19748868913,63808.86600123239,23841.644685464467,5
66092.83430490903,87898.36918096176,99584.57643801886,41098.06312299528,90639.56476921616,64055.405742574425,50909.69662781914,107124.37863640531,36938.716404285005,64701.19234337716,70659.63097329509,59969.66331835548,41492.459653909165,65139.97943877929,60368.7984190939,18993.931292764104,5
67397.97501539887,85345.6435019545,98328.36369614169,40414.03268742951,90715.98538350886,60178.04863191231,49587.65799852109,107144.20463373717,42309.57237596183,65130.345836919056,68703.42865031108,59277.474496063536,39517.48186558269,68603.15872468457,63610.89660059174,22945.317381062196,5
70856.28162101288,88823.48553222246,103353.21466365036,41055.01366317435,95062.72912773241,56638.7169526478,46389.63745708913,111315.15190781975,36841.10633624868,64852.31248763949,69082.26836708408,61201.66912098755,43651.682871780744,65931.27589598607,62056.73510512533,21645.496385752725,5
64720.07956744189,85990.20075681219,96952.54676968418,40817.45932310335,88656.42859416349,66327.05823505619,53037.716810431106,105218.75831112366,40677.42564409085,65151.28942147368,70776.1059136517,59123.20275583301,39333.19173254869,67063.25764218064,61640.83619604543,20137.021855952964,5
71441.38323561946,87326.47744732827,102406.21595456792,40712.406124163404,94881.45648019988,54474.062260873594,45754.11030699138,111119.976475236,40213.71635362105,65156.09504653157,68134.66616090134,60788.40771775338,42398.04058051593,68074.53996831656,64042.59819300153,24008.545161312242,5
66504.50873428688,88320.5936337225,99999.71538778728,41310.53880578742,91057.05065215238,64217.29942766421,51152.7718487706,107539.24936524026,37253.093690048896,64976.878759488915,71058.56490833341,60286.879275665204,41794.72229417828,65371.722325291914,60621.64135237233,19185.105763090345,5
67690.73816427447,85701.41621844962,98645.2890807735,40611.55505318106,91016.97397434402,60503.40062420376,49932.41130499975,107447.27193680668,42616.41712384429,65387.74852606637,69070.82427392296,59531.97145843166,39713.1713882889,68804.61499746024,63798.89712320532,23032.80210886027,5
71056.10621644332,89072.30515149893,103555.60970969316,41243.4835724215,95256.47404867102,56806.39973955152,46616.73118075504,111507.48866885767,37185.54671830496,65122.366264148506,69374.6738880484,61496.309816397414,43917.065133698605,66181.9730617968,62315.27773323986,21843.644600349024,5
65006.53952438111,86226.68221314934,97237.39740102261,40988.29370597526,88942.1956470246,66551.3579906652,53275.941702835764,105499.13859357103,40892.06944609516,65404.40057568558,70987.1063813098,59407.785166237976,39605.815959670064,67253.26982179521,61834.603468728485,20252.736836998087,5
71655.55765099022,87569.19504036845,102634.18139626758,40888.26964953776,95089.93120073453,54732.69429596595,46033.52946442717,111330.61931498282,40480.05974055049,65381.445334129974,68446.87532745306,61006.56074363718,42560.18013479473,68268.2178340218,64220.875706777064,24099.427354267522,5
66849.93259309919,88618.60944254512,100344.28988031029,41504.9989825486,91400.10522605243,64387.08327854673,51363.50409549524,107878.54884607183,37508.64118440643,65248.4524546209,71330.69739707677,60607.78327081005,42125.14813246109,65592.19993259906,60869.030460003676,19377.040192728065,5
67930.39356832427,85970.53122169152,98903.47408097674,40783.90935467593,91256.9423028162,60828.953782195305,50247.95088147532,107692.73879441486,42882.24642065125,65646.17939545863,69384.86628352002,59794.69386275934,39940.04159451027,69008.93229352622,63995.2571982452,23140.068130501288,5
71547.33050433762,89443.96995830178,104013.68636056023,41461.435432605205,95732.49915033569,57008.30304721631,46887.94724797574,111972.36025003914,37493.21848073226,65390.408383656555,69682.41270570907,61783.84265707048,44185.75545379585,66425.58472461518,62575.228521255085,22030.952218884497,5
65367.00610721185,86659.23317184845,97631.48100751413,41234.40876417265,89312.42994218231,66924.45330911319,53649.4617044284,105873.91029285316,41221.7800285554,65718.33082656036,71462.66209634091,59764.0049176222,39948.69171961448,67494.24397876787,62107.07123363868,20429.4720804062,5
71904.4666772445,87861.39939563267,102870.97577702711,41111.205948735,95325.33977333782,55111.60106797231,46422.44981794951,111576.28733829109,40912.923623671966,65704.78566942045,68786.06304956235,61339.445273810066,42839.46518176379,68578.05771566126,64546.40651302416,24330.834964613317,5
67220.63627489046,88957.68540593212,100708.35509399833,41739.513485373674,91767.05381477521,64638.92038332467,51653.003889680374,108247.62085051787,37843.67148204702,65570.36227826623,71617.80555460519,60981.146810191494,42493.75075027356,65880.80565700599,61205.11128963367,19639.963762755844,5
68194.70294650829,86288.99887669073,99175.49481099783,41022.3801162696,91518.43536119883,61304.062462337315,50676.18795349455,107969.58750123829,43256.32521585527,65977.78987619757,69736.57098252428,60141.65999193907,40245.63464470323,69309.47384947227,64319.44689982497,23369.73230477957,5
71743.57882065521,89669.34259764465,104191.33802549102,41659.06955707903,95904.31700996363,57265.415163685706,47160.45971637484,112165.25580468844,37892.57709891524,65726.44450979764,69936.66379888818,62154.59104235066,44532.274548086476,66775.18835964064,62963.4112672104,22367.23421421459,5
65664.57488114535,86919.13925637475,97921.87487147747,41444.82808647491,89603.18143405694,67272.08999062658,53954.071277865325,106171.90374993131,41464.74349078459,66022.24749591917,71635.0611013247,60093.22376170442,40272.56849677188,67767.80697915638,62402.002501726456,20657.973963972803,5
72127.80530784193,88109.95079397569,103097.35424487045,41295.6972474691,95530.39467697081,55457.091982018,46740.626900270814,111796.02733803121,41247.75275561247,66010.3787196134,69081.5531112615,61637.796358799504,43100.75707444633,68897.01710903848,64871.06560123749,24595.479618964153,5
67531.30317107477,89235.45053427822,101021.50303381718,41925.971737619846,92058.20763805004,64841.963629956685,51866.21718003955,108550.8222640541,38079.05770290586,65859.48209279563,71852.23065045246,61304.978883859985,42822.88018737795,66159.28604117467,61509.3185316704,19893.767821045854,5
68424.18830683093,86553.68823453048,99428.00246810944,41211.140598194674,91740.29877666221,61691.75346991461,51013.85575698087,108201.2409807731,43508.74346598905,66255.15267314347,70038.14071871528,60422.88964067574,40491.995572089625,69573.53735846726,64576.33549884981,23552.010780812598,5
72098.32335690538,89946.25835970145,104522.5685265742,41853.01564371773,96232.68648775655,57475.342747609946,47398.885774479604,112501.20252385171,38187.79893968093,66011.11632718043,70218.83222089199,62470.443543248606,44826.512912096136,67082.74836334567,63281.43188732051,22642.272429737142,5
65865.98645043212,87216.77508554162,98178.58465654668,41640.07057429202,89810.38210515764,67610.27188423538,54254.478723344655,106392.89544736093,41702.02960992213,66304.32651094515,71996.91349231167,60425.68360873266,40585.381160423894,68022.39334850233,62669.664641578755,20860.65958269353,5
72280.02068758258,88290.32937173003,103242.6182320855,41489.15159572978,95669.93661760529,55823.83940504067,47068.39288096343,111947.46040671592,41578.80444274002,66294.08941198462,69313.05012858512,61946.85392938303,43355.879885659204,69215.26124659315,65189.33209053661,24861.443026237852,5
67746.01402831245,89437.53265589866,101248.93203364994,42120.56602484775,92278.01469302354,65069.727905956264,52079.542229121,108775.81492374121,38330.738345472615,66148.78072128067,72044.94739114611,61671.32397548247,43182.78797659731,66466.46606522394,61841.890137420916,20210.939074866663,5
68529.8226511267,86732.09985877274,99561.04005110743,41412.66392620372,91852.99627220587,62158.92728077499,51379.15031661395,108330.7693398916,43800.09845496398,66561.95271753702,70273.50458782967,60760.937423817806,40799.01913392772,69898.44231586962,64904.727328387184,23844.192784332372,5
72291.95651912171,90096.37267546328,104701.51659268339,42021.59250039965,96411.92512654366,57696.669721206395,47612.59080321679,112692.48875290022,38486.39589385938,66309.55681914769,70386.62676651798,62807.41844265681,45139.437334470436,67438.69989379644,63660.07043839341,23013.154925484054,5
65958.38856201035,87403.41215174344,98320.33941988224,41837.97291969931,89921.1797024226,67999.46045869117,54545.006697774734,106510.75619587376,41883.816347577136,66584.77384862589,72175.05689562045,60751.840263824495,40911.98485040484,68306.46166878482,62974.65419467142,21145.51021403196,5
72423.18361081881,88375.3107041491,103346.8891199695,41649.99474883017,95794.03350282116,56180.59559829183,47354.69637569146,112069.72444888645,41892.15354825897,66609.85250590474,69417.43277519141,62270.95422398499,43661.02590096306,69604.56157977124,65590.45649653155,25262.835653166254,5
68007.21651401717,89652.28821662524,101533.49209231045,42277.810547090834,92531.52817863562,65251.53699535573,52248.633175925395,109037.33033386832,38497.01297247565,66421.60611410215,72222.48729735462,61979.956862921346,43496.45000653863,66771.99206018353,62178.88738857358,20545.410578895877,5
68487.04141223925,86809.54865331038,99541.5493299424,41552.585846493945,91791.73014065388,62574.55796892142,51671.533485833825,108287.38460390385,44024.66643150645,66845.55165118595,70451.87150858302,61045.050447589216,41072.42567210504,70216.08295632398,65224.021997931246,24156.200785184003,5
72554.43305426039,90213.00407803108,104915.3110283984,42153.91482757507,96633.43091409576,57855.88119696155,47759.128839865785,112922.42114811197,38682.733617154794,66568.68059261807,70425.3176361701,63069.17972197291,45403.970230098996,67772.45614200308,64011.2610472752,23384.193883442153,5
66185.7728583542,87629.81297133124,98566.72269901309,41985.472081359876,90128.06744910091,68260.81940660709,54748.318165340206,106745.0471812543,41992.98226749686,66826.44090967666,72425.41878526435,60998.4470603999,41172.89676343164,68552.77789268231,63230.91694485152,21398.777830455045,5
72697.66303273,88609.0652476627,103603.19657363852,41796.89041339045,96026.3128312007,56465.3791743969,47611.1379398272,112338.79474863944,42137.35218493369,66864.61768920632,69701.18817105153,62496.37156681676,43865.52201098466,69905.21489443957,65893.4567443677,25563.980706212606,5
68457.98414444734,90021.4049245602,101986.24902799715,42441.15709557022,92960.81578264425,65377.93611025049,52414.7736924617,109481.41479270636,38681.191346787375,66670.33632640081,72537.6692459189,62247.95427894048,43778.931352964806,67027.2713336076,62469.12479032574,20846.84620462015,5
68860.91904174317,87154.48077374468,99895.46685164772,41722.50380784319,92147.61461587127,62898.81472573456,51980.322835483894,108652.96973621486,44253.7941639178,67084.96118604674,70813.72389956999,61279.07321203628,41280.02867460593,70447.73643585878,65457.441265278016,24371.15751161069,5
73020.0869464978,90607.84764383407,105355.10395230103,42324.61509998025,97074.02850079877,57997.5912568082,47983.473298963705,113367.3102697504,38978.022513153854,66813.5663048704,70822.19521071855,63326.82828030924,45626.906529296226,68036.05026436452,64293.27300706781,23659.433264664804,5
66549.07811273076,88052.46210723664,98960.78395376015,42165.98476958094,90490.63509591045,68513.19295325196,55027.0891221868,107105.33495012939,42241.77953502888,67074.8358458085,72865.16700567806,61281.978938815475,41431.841722946374,68760.60441262776,63458.390648173176,21599.295329963606,5
72971.20368137404,88927.77877185092,103879.88881825077,41951.54213327672,96286.93417154958,56723.56417460015,47908.326734104965,112592.04001331807,42475.42231982021,67109.32458750303,70054.6810096122,62744.29711631503,44049.65568180748,70154.5039003496,66138.1636426644,25778.602156472465,5
68866.86460576828,90348.20978024123,102364.0605645252,42607.63288827335,93357.15691532576,65486.36442260318,52600.24846795183,109866.91532932704,38913.40361993356,66899.93344544571,72783.49373143837,62526.59112532034,44037.00459444578,67236.55071694264,62693.49160116811,21051.83405301977,5
69259.31653491456,87575.40882532703,100330.47650223691,41911.219586279345,92562.28417900612,63224.189069770466,52327.26661291917,109053.87062476524,44535.22497835457,67327.90229653148,71245.00080883513,61536.587659905876,41472.09721471038,70645.05763591023,65661.08800901032,24508.441926055188,5
73279.76951357955,90909.41738002509,105610.15970828054,42491.62733455031,97328.48075967799,58144.64338357966,48210.16469122943,113608.93262731227,39331.291834269985,67069.87375853941,71187.13214244034,63624.30764726492,45871.90400027085,68280.53364521667,64561.91862367614,23895.892369257497,5
66787.48181909106,88316.45856099828,99220.75709351983,42338.160257120166,90738.20301749744,68748.91445027763,55277.45101183069,107352.88051997192,42453.74112769856,67308.85861025556,73108.53279930745,61570.830532411404,41685.73518821421,68934.92566763468,63648.78280744348,21738.837270598087,5
